Predicted Label,Actual Label,Message,Reasoning,Sha,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Has Added Files,Has Deleted Files,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,Is Weekend,Message Length,Word Count
False,FALSE,Merge pull request #2836 from AbhitejJohn/fixtypo,The commit message does not explicitly mention a bugfix further context needed,b611a4a5401468b7734d2b009e23889bae3818d3,dotnetinteractive,d8b80c3010319df99c115b8b0eaf622e9ced603d,340acfc3d824d5a6c4238cc20e6caf4552a67b1c,True,87,2023-03-14 18:39:02-04:00,2,2023-03-14 22:39:02,1,2,2,0,0,188,0,2,2,False,False,Tuesday,March,1,2023,18,Afternoon,False,49,6
True,TRUE,fix logging behaviour,The commit title suggests the fix is related to an existing issue with logging behavior,a3a3891df2aeabb991e133aa05bf898b3b129a2e,dotnetinteractive,60c72905cdee3b466cd594c584b53c42daf58148,,False,10,2020-06-26 18:51:33-04:00,14,2020-06-26 23:18:07,0,2,2,0,0,702,-2,5,7,False,False,Friday,June,2,2020,18,Afternoon,False,21,3,
True,TRUE,address nullable errors,The phrase implies solving issues related to 'null' values,2f9f97d5ab2576324a3274d91e93fda8cd7900fe,dotnetinteractive,1337349b897f512ae986543409f0ac8235242ca6,,False,10,2021-09-30 12:51:57-04:00,14,2021-09-30 22:34:06,0,1,1,0,0,41,0,1,1,False,False,Thursday,September,3,2021,12,Morning,False,23,3,
True,FALSE,Update Chart Display methods,Updating methods may imply fixing issues with the chart display functionality if previous versions were faulty.,49e7f5ae571fa36b1545ffa46a5335ddc5d23747,dotnetinteractive,84fe3e72d981e058f8b267665b023cfa98647796,,False,63,2021-07-14 16:51:24-04:00,14,2021-07-21 11:56:35,0,1,1,0,0,342,0,6,6,False,False,Wednesday,July,3,2021,16,Afternoon,False,28,4,
True,TRUE,fix devcontainer dotnet image tag,The commit message indicates the intention to fix an issue with a Docker container.,e88377189ba08684837799aa55038b89202b1dc4,dotnetinteractive,c310182b677fabdd1b3d157b1c6f6e69866c1149,,False,107,2023-12-21 09:23:44-05:00,14,2024-01-05 13:52:47,0,2,2,0,0,92,0,3,3,False,False,Thursday,December,4,2023,9,Morning,False,33,5,
True,FALSE,don't specify MIME type directly in SQL kernels,This appears like an issue fix related to database management or a feature enhancement for maintaining cleaner code standards.,9d8171714d9323ea46632451da39ffc9612a4055,dotnetinteractive,034761e9a22aec75e2655e7c21756707c618b70a,,False,6,2021-05-26 23:23:15-04:00,6,2021-05-27 23:14:35,0,3,3,0,0,519,5,13,8,False,False,Wednesday,May,2,2021,23,Evening,False,47,8,
True,TRUE,fix bug with getting help when not in conda env,The commit directly addresses a user-reported problem of requiring assistance outside the Conda environment.,ece5bcbf2e990507ccc85a6d94a635c45dde85ea,dotnetinteractive,238236fe4de67af357c1f9ae8c99f28add349b5f,,False,79,2023-04-06 19:29:53-04:00,14,2023-04-07 08:44:48,0,1,1,0,0,115,9,18,9,False,False,Thursday,April,2,2023,19,Evening,False,47,10,
True,FALSE,Remove not needed code,Refactoring by removing unnecessary parts can resolve performance and maintenance issues,dcfe7bf19593a569d947a4d4746c7f851f327d42,dotnetinteractive,7d2ebbb372f8af990d1c2c6164a062d8388c18b2,,False,45,2023-02-28 12:51:31-05:00,6,2023-02-28 22:35:13,0,1,1,0,0,54,-5,0,5,False,False,Tuesday,February,1,2023,12,Morning,False,22,4,
True,TRUE,fix typo,Correcting typographical errors can be considered as fixing minor bugs or issues in the code,c9d492f7cc050ef34dff3b83a8384b9a33cc26bd,dotnetinteractive,e6ae33ab21b08d434c33a4fa5d8d1a3a101d31fc,,False,95,2023-03-22 16:56:57-04:00,6,2023-03-22 21:08:48,0,1,1,0,0,394,0,1,1,False,False,Wednesday,March,1,2023,16,Afternoon,False,8,2,
True,TRUE,throttle commands at the kernel host level (#2815),The commit is addressing a specific issue (#2815) which suggests it's bug-related,66fe81b1c2711c39fdc703e9fd49819e9e671828,dotnetinteractive,9d134e5ba64b95fdbe8d9af5e43b520fd5d0ffa1,,False,8,2023-03-09 19:50:46-05:00,2,2023-03-10 00:50:46,1,1,1,0,0,193,16,21,5,False,False,Thursday,March,1,2023,19,Evening,False,50,8,
True,TRUE,fix signature,The term 'fix' commonly refers to resolving an issue or problem in code which aligns with bug fixing.,023ad4b25a5e1159490130eaf926ad1d1deb935b,dotnetinteractive,2c6b8efe74d9c299d5ebf2a3e0901796f36c17cc,,False,10,2022-11-21 18:31:37-05:00,14,2022-11-22 00:27:32,0,1,1,0,0,108,1,1,0,False,False,Monday,November,4,2022,18,Afternoon,False,13,2,
True,TRUE,improve clock rendering,Clock rendering issues often indicate bugs in visual elements,a3297498344acca98b933868de421b11488b9beb,dotnetinteractive,6ab0cb0fd7234e0e1e6e0bef672e1d60408ac24a,,False,10,2020-06-11 13:10:18-04:00,14,2020-06-11 20:39:24,0,1,1,0,0,155,-2,1,3,False,False,Thursday,June,2,2020,13,Afternoon,False,23,3,
True,FALSE,update publish verification script,Verifying the publishing process suggests fixing issues in existing definitions,af13b9fecd2f93d517794cb2b95569ad388dc3ad,dotnetinteractive,1c1f8f94ac62e1eb10cdbf6db67ebf532922c6f3,,False,8,2020-10-09 13:06:53-04:00,2,2020-10-09 17:06:53,0,1,1,0,0,51,0,1,1,False,False,Friday,October,4,2020,13,Afternoon,False,34,4,
True,FALSE,"update telemetry to use environment variable in tests, better naming",Changes indicate an update aimed at improving test reliability and clarity.,8ee2d55c7851c43e730fca04d9ceecf39659f1f8,dotnetinteractive,8b4f48f2ce769dc9ccd80eaeff12231b7cd50dd0,,False,6,2022-08-24 21:36:24-04:00,6,2022-08-25 15:13:12,0,2,2,0,0,253,2,11,9,False,False,Wednesday,August,3,2022,21,Evening,False,68,10,
True,TRUE,Fixes,The term 'fixes' commonly indicates addressing issues in code,b058fd8c8ddd9bfc75307dffadf55ed06e8f44de,dotnetinteractive,b4fa50067a65a2ced747b7bb3fc327f20028c670,,False,64,2021-07-07 17:38:35-04:00,14,2021-07-29 21:13:35,0,3,3,0,0,869,20,31,11,False,False,Wednesday,July,3,2021,17,Afternoon,False,5,1,
True,TRUE,fix ts-lint error,"The commit message indicates fixing an error, which is typically related to code functionality",4e80f5909e19a518a9bbef7f9e5d03db7d8a257d,dotnetinteractive,eab7a22e963120d36783f1f899613c8fb6a70d76,,False,10,2021-09-28 09:56:42-04:00,14,2021-09-28 20:31:54,0,1,1,0,0,127,0,1,1,False,False,Tuesday,September,3,2021,9,Morning,False,17,3,
True,TRUE,report notebook URL fetch errors (#1888),"The commit mentions 'errors', which suggests bug fixes are being made.",45f8033bace9c6b776ddc29346d625826e694449,dotnetinteractive,310f5d364a25cb876b133bfa7eae4ed4d043c7d8,,False,8,2022-02-03 18:23:38-05:00,2,2022-02-03 23:23:38,1,1,1,0,0,379,10,10,0,False,False,Thursday,February,1,2022,18,Afternoon,False,40,6,
True,FALSE,always use file extension when opening a notebook,Prompts for correct usage which might fix user errors,08613b6a6da27f0c2b71f05324501e0d92004285,dotnetinteractive,d0fcf581bd92657aa3a4ac5bc7ade5d98f882b46,,False,8,2021-04-27 12:41:45-04:00,14,2021-04-27 19:01:05,0,4,4,0,0,4190,8,29,21,False,False,Tuesday,April,2,2021,12,Morning,False,49,8,
True,TRUE,Merge pull request #610 from TIHan/telemetry-fix2,"The title includes 'telemetry-fix', suggesting a fix related to telemetry",68c20a8d58dc7f184ddf8c071442b3abfcbf44b4,dotnetinteractive,50f5a07f7a84f70f86320f514eeea4204bde1212,96e2876e74dec441beff7d8069d0b3933ab1bd73,True,10,2019-11-08 03:09:25-05:00,2,2019-11-08 08:09:25,1,1,1,0,0,190,23,25,2,False,False,Friday,November,4,2019,3,Night,False,49,6,
True,TRUE,require dotnet sdk to already be on the machine (#1106),Specific commit message refers to addressing an issue identified by an identifier number,1af75954ee4a7b459e34719a920de475968158c9,dotnetinteractive,950f55328d6f5b9660a65d32512fbf8bcb2d98da,,False,8,2021-02-25 23:42:15-05:00,2,2021-02-26 04:42:15,1,7,6,0,1,1365,31,101,70,False,True,Thursday,February,1,2021,23,Evening,False,55,10,
True,TRUE,test to keep interactive host GetInputAsync consistent,"The commit title indicates an effort to maintain consistency, which could imply fixing bugs related to inconsistency.",1337349b897f512ae986543409f0ac8235242ca6,dotnetinteractive,72f96978ed39400af588a1cb63291ebeb8e8d544,,False,10,2021-09-30 12:37:45-04:00,14,2021-09-30 22:34:06,0,1,0,1,0,41,41,41,0,True,False,Thursday,September,3,2021,12,Morning,False,54,7,
True,TRUE,Merge pull request #2234 from jonsequitur/no-share-by-ref-when-mime-type-specified,The commit references a specific pull request within a project known for dealing with MIME types and sharing issues,22fcf8dad0a8d4e505e6adb6803d5ed2fa61a14e,dotnetinteractive,9971d8fc79962069164668da1366e1d9be4abb14,b27ec9a5b2777bd334d417a690ca383354394416,True,6,2022-08-27 14:05:52-04:00,2,2022-08-27 18:05:52,1,2,2,0,0,1051,26,32,6,False,False,Saturday,August,3,2022,14,Afternoon,True,82,6,
True,FALSE,implement `%whos` magic command for F# (#730),The task implies adding or modifying code functionality,a77f7598e848569daba6a02a5c0062efd6d1cdcd,dotnetinteractive,0ea984e8da64463f91de0abd1d9617173baa2cef,,False,8,2020-01-07 19:49:01-05:00,2,2020-01-08 00:49:01,1,9,8,1,0,1513,125,201,76,True,False,Tuesday,January,1,2020,19,Evening,False,45,7,
True,FALSE,make FrontendEnvironment a KernelBase property,Modifying core properties could address underlying issues in environment configuration,0dac2e8bc3ee373005749b63b894385f2d9b1b9a,dotnetinteractive,240f3d92b2fac977c07988b5e3656727130b6330,,False,6,2020-03-13 15:16:37-04:00,6,2020-03-13 23:39:21,0,17,17,0,0,2825,-2,97,99,False,False,Friday,March,1,2020,15,Afternoon,False,46,5,
True,TRUE,Update bug_report.md,Updating the bug report may indicate that steps are being taken towards addressing a known issue.,8fae1ee351c9d3bf2a59e446f3cb0acec7501840,dotnetinteractive,1eafe15859a4c493fb9b00fb2dc8860eda17511d,,False,10,2021-11-17 13:22:51-05:00,14,2021-11-17 18:23:02,0,1,1,0,0,41,0,1,1,False,False,Wednesday,November,4,2021,13,Afternoon,False,20,2,
True,TRUE,Revert quotes change.,The action implies correcting an issue previously introduced by the quotes change,ef161fd119ab54cc18c7a66e4605bdccb3b6d4d3,dotnetinteractive,33ceaa1e8d426ee03d7bc4b74a7a060e981910de,,False,54,2022-09-29 15:44:52-04:00,14,2022-09-29 23:07:39,0,1,1,0,0,429,0,1,1,False,False,Thursday,September,3,2022,15,Afternoon,False,21,3,
True,TRUE,fix case,The term 'fix' often implies resolving an issue or problem,8e920a6f7fb1b4cefd6f7c7f2e1794a444095685,dotnetinteractive,88e6d92f1cf8ead1c4c0b982e67b4a63902e00e6,,False,10,2021-05-06 17:32:47-04:00,14,2021-05-06 22:47:34,0,1,1,0,0,293,0,2,2,False,False,Thursday,May,2,2021,17,Afternoon,False,8,2,
True,FALSE,lock version for tests,Locking the codebase could be related to resolve issues with test stability or integration bugs caused by continuous changes.,537f46e89a1690a55315d805eb90a5877aff9de2,dotnetinteractive,d4b512ba7d6e957710fef4a80dd7aa36500ce494,,False,10,2020-11-11 10:19:59-05:00,14,2020-11-11 16:44:49,0,1,1,0,0,952,-1,4,5,False,False,Wednesday,November,4,2020,10,Morning,False,22,4,
True,TRUE,remove stream reset from test,Removing an element could fix a previously existing issue in testing processes,52ec5f438507fbff17a02b9f901d198a37152a2b,dotnetinteractive,6e2f887e5a44f40b9ce1280703a82cdb20ccc4c0,,False,10,2020-10-15 12:46:45-04:00,14,2020-10-15 18:39:50,0,1,1,0,0,57,-1,3,4,False,False,Thursday,October,4,2020,12,Morning,False,29,5,
True,TRUE,fix tests,"The commit title suggests that the tests were being fixed, which likely indicates fixing bugs in the code.",2cf84b7334ca71b5c9e7c37f7f841de8c256c77f,dotnetinteractive,46afcdfd7e9ded94cf3e97fcd10880d6e7988dcb,,False,10,2020-07-06 16:30:38-04:00,14,2020-07-07 18:05:07,0,2,2,0,0,317,17,25,8,False,False,Monday,July,3,2020,16,Afternoon,False,9,2,
True,TRUE,errors,The term 'errors' commonly relates to bugs in the code,c9d50ce3919bcb5d1a49cc413d99c6bda35c2640,dotnetinteractive,c9bb49d6c573032119873a316e4b7684fb24a143,,False,14,2020-09-07 06:25:53-04:00,14,2020-09-07 13:52:28,0,1,1,0,0,215,0,1,1,False,False,Monday,September,3,2020,6,Night,False,6,1,
True,FALSE,update api contract,Updating the API contract could be related to resolving issues from outdated or incorrect expectations of an API's behavior.,0b06384c817406eb537bbb25faac7eb916a4db5a,dotnetinteractive,90d67a34c07d31fc627a7a2587d056cf1cc02108,,False,10,2022-10-17 18:25:58-04:00,14,2022-10-19 16:40:32,0,1,1,0,0,955,1,2,1,False,False,Monday,October,4,2022,18,Afternoon,False,19,3,
True,FALSE,Bump url-parse in /src/Microsoft.DotNet.Interactive.Js,"The commit message suggests a change was made to 'url-parse', which may indicate fixing issues related to URL parsing.",03e29717a897f507f10a8142037096830232251c,dotnetinteractive,c58d728b7995c2616a85490dbee2d2c3fd2904a4,,False,39,2021-08-12 17:30:52-04:00,14,2021-08-12 22:24:46,0,1,1,0,0,2596,0,3,3,False,False,Thursday,August,3,2021,17,Afternoon,False,54,4,
True,TRUE,Merge pull request #395 from colombod/feature/fix_build_and_install,The commit originated from a pull request that specifically targets fixing build and install issues,bb5967c957b470aaa3d6972c4ec64b020492dc9c,dotnetinteractive,cd5c0920c018d32e6824f88e7308ef8fc87aef4a,bf7cfbb3885ef16a2cc03bbd951b7eb8e3921f71,True,10,2020-05-09 04:24:58-04:00,2,2020-05-09 08:24:58,1,1,1,0,0,25,0,3,3,False,False,Saturday,May,2,2020,4,Night,True,67,6,
True,FALSE,"deferred command have token starting with label ""deferredCommand::""",The commit message indicates a specific issue (label) that suggests the fix of improperly handling deferred commands.,2222f03b1908209f48f541d5a240f0a844a3ea0e,dotnetinteractive,0e3ae9542058905396282b67a6a612753d54653c,,False,10,2020-07-02 14:46:04-04:00,14,2020-07-02 19:38:07,0,4,4,0,0,1544,1,8,7,False,False,Thursday,July,3,2020,14,Afternoon,False,67,8,
True,FALSE,delete unused fields,Removing unused code can prevent confusion and potential bugs in the future,480945d572c0737c3eacb8963d9801517f5f9cd0,dotnetinteractive,d25a27976b4c6f0909266d2b0c606ac00ad91855,,False,14,2020-09-29 14:22:12-04:00,14,2020-10-14 22:10:39,0,2,2,0,0,476,3,28,25,False,False,Tuesday,September,3,2020,14,Afternoon,False,20,3,
True,TRUE,Add missing command registration to fix deadlock. (#3471),The commit explicitly states addressing a deadlock issue,a99ef0cd6874bb28c2253ea84265ea6829da33e6,dotnetinteractive,07977b2f577c0c9a2bc47fc2ca1df2f59a14c825,,False,89,2024-02-29 16:34:01-05:00,2,2024-02-29 21:34:01,1,1,1,0,0,339,6,6,0,False,False,Thursday,February,1,2024,16,Afternoon,False,57,8,
True,TRUE,Temporarily remove parent-pid launch argument for Kusto,The action implies addressing an issue related to process management or environment configuration,45f0994a7a3a8d7982e3d36e08c154ca8fe5158c,dotnetinteractive,9123950d56f3f9f2d9f0cf1e8b943748abb62bff,,False,54,2023-01-17 19:34:48-05:00,6,2023-01-18 01:34:06,0,1,1,0,0,84,0,1,1,False,False,Tuesday,January,1,2023,19,Evening,False,55,7,
True,FALSE,Combinatorial testing for diagnostics (#3151),The commit is related to improving diagnosis which can be a response to fixing an existing issue,f23f9359d34bee7d001bfb634b929b00b6e10eef,dotnetinteractive,faf9f25cd8c38304b47bf4816f6b02fe4f0d2884,,False,6,2023-08-25 13:18:33-04:00,2,2023-08-25 17:18:33,1,4,4,0,0,1199,151,209,58,False,False,Friday,August,3,2023,13,Afternoon,False,45,5,
True,FALSE,cache variable explorer rows,The phrase suggests improving consistency or accessibility in code operations which can imply fixing a bug related to caching mechanisms.,c264c3fa6329ab26d8de81389082c7f57794cc8a,dotnetinteractive,026eafda4b202b791979e23feedeaa6b4f9ae89f,,False,8,2022-11-29 18:58:19-05:00,14,2022-11-30 01:02:47,0,3,3,0,0,785,12,86,74,False,False,Tuesday,November,4,2022,18,Afternoon,False,28,4,
True,TRUE,fixes + tests,Mentioned 'fixes' which typically indicates resolving issues,7b20591999f4fd58ad44ae6bf5deb3bfcbebb8b4,dotnetinteractive,53cee0c7e10d2e6a148b324830d6492e69303335,,False,66,2021-10-13 20:40:45-04:00,14,2021-10-18 16:21:30,0,9,7,2,0,1604,214,259,45,True,False,Wednesday,October,4,2021,20,Evening,False,13,3,
True,FALSE,Remove unnecessary linq select,Reducing Linq usage does not inherently fix a bug but optimizing code can prevent unexpected behavior related to performance issues.,c310182b677fabdd1b3d157b1c6f6e69866c1149,dotnetinteractive,255ea11068e4e2815d9aeb8680bf48fc017cf063,,False,106,2023-12-15 07:55:54-05:00,14,2024-01-05 11:04:34,0,1,1,0,0,418,0,1,1,False,False,Friday,December,4,2023,7,Morning,False,30,4,
True,TRUE,add timeout,Timeouts can be implemented as a fix for issues with long-running processes or functions that may hang.,14bbc8f9201c1fa578d9344c79dc7ca17587ce68,dotnetinteractive,1e5ae90f4bfaf82eae870abdf50c1a2c8e8f3e59,,False,10,2020-04-01 05:57:24-04:00,14,2020-04-01 10:11:55,0,1,1,0,0,124,10,13,3,False,False,Wednesday,April,2,2020,5,Night,False,11,2,
True,TRUE,Merge pull request #1670 from colombod/fix_telemetry,The repository name suggests fixing a telemetry issue,662171b00f676a06b8db90dd51fa910aecbcd492,dotnetinteractive,6f689f81724d3e27b8b6f064a84105608219f078,6468b890907f7c2ca5473c5b0f78c818134bbe83,True,10,2021-10-20 21:36:15-04:00,2,2021-10-21 01:36:15,1,3,3,0,0,1371,30,32,2,False,False,Wednesday,October,4,2021,21,Evening,False,52,6,
True,FALSE,fail the input gesture if the user hits <ESC>,Directly addresses correcting an issue by handling an ESC key interaction problem,d457a32083813d8bf531ec0f1d01e04fb7c581cc,dotnetinteractive,8e9f6ef3ad411c021a258d634cfc7eaa4ccc44e3,,False,8,2022-05-26 18:16:16-04:00,14,2022-05-27 10:09:29,0,3,3,0,0,554,8,21,13,False,False,Thursday,May,2,2022,18,Afternoon,False,45,9,
True,TRUE,dispose of all interactive processes on extension exit (#1962),The commit addresses the problem of resource leaks which is a known bug characteristic,aafc629c550768213765e01166fae301728c1107,dotnetinteractive,c95076b5deda31e7c9d7b2921536a852016fa84b,,False,8,2022-04-11 19:16:48-04:00,2,2022-04-11 23:16:48,1,4,4,0,0,631,9,21,12,False,False,Monday,April,2,2022,19,Evening,False,62,9,
True,FALSE,Update INTERNAL.md,Updating documentation can sometimes include explaining or resolving issues previously documented as bugs.,de0b3df44b8288c6af09aa66631b49134c195d43,dotnetinteractive,2cb201329ae73b64c8519137e2963c8557ec6f41,,False,6,2021-07-13 14:24:55-04:00,2,2021-07-13 18:24:55,0,1,1,0,0,56,-2,0,2,False,False,Tuesday,July,3,2021,14,Afternoon,False,18,2,
True,FALSE,remove optional port,Removing code can often be indicative of undoing an issue or error,e59efd68c7cc6623723111ac0de108b61f25d0d8,dotnetinteractive,535cc332475c51e5cbcb523dadb62e9ac3a4ac86,,False,10,2020-03-02 12:49:52-05:00,14,2020-03-03 19:31:05,0,2,2,0,0,173,-8,6,14,False,False,Monday,March,1,2020,12,Morning,False,20,3,
True,FALSE,use resolved uri query parameters for notebook type (#1711),"The commit reference suggests it addresses issue #1711, likely a known bug",787813d2715696f09324fd777b5852727b7f62e1,dotnetinteractive,b4dbf8027cebd64548c5d43ab78c302dcc51261b,,False,8,2021-11-05 20:02:42-04:00,2,2021-11-06 00:02:42,1,5,5,0,0,1101,31,67,36,False,False,Friday,November,4,2021,20,Evening,False,59,9,
True,FALSE,address comment  to remove BlobFeed override,Comment implies the removal of an issue (override),c1f4be64cba0afd4b1be058f344a71ed3cdca40a,dotnetinteractive,aef1570a8ec420dc0a65684b2c38584c118e3418,,False,10,2023-11-08 10:49:00-05:00,14,2023-11-10 23:08:27,0,1,1,0,0,406,0,1,1,False,False,Wednesday,November,4,2023,10,Morning,False,44,6,
True,TRUE,use more specific exception,Specific exceptions often improve error handling and can prevent bugs from happening again,db996a3b24beb36c7e7caa694688950b41468a12,dotnetinteractive,18dc5b9b2b2d66497c9fb454eb67a6588ed65c5e,,False,10,2020-02-28 15:37:18-05:00,14,2020-02-28 20:50:03,0,8,7,1,0,571,32,44,12,True,False,Friday,February,1,2020,15,Afternoon,False,27,4,
True,FALSE,Update LanguageKernelExtensionLoadingTests.cs,The commit is related to testing which often accompanies bug fixes in language-specific extensions,d3c6a650920c98e91d32905a2d36faba5de76bde,dotnetinteractive,f8c513bf8a2bb0e26ab2f0bb9c0f65f55c22fe0b,,False,25,2020-04-08 22:43:47-04:00,14,2020-04-09 17:45:59,0,1,1,0,0,121,0,7,7,False,False,Wednesday,April,2,2020,22,Evening,False,45,2,
True,TRUE,Merge pull request #332 from colombod/feature/skip_js_in_vs_build,The title suggests a change potentially related to addressing a build issue with JavaScript,3f9fd4667f63c91d89af4a8fe31fa9f5da59cad7,dotnetinteractive,e0945bd747885909c52bde5fefcc5fd0af95f170,a398cd1eb7f3550ba44199ffdb5eb24f36b6e49b,True,10,2019-07-17 18:33:03-04:00,2,2019-07-17 22:33:03,1,1,1,0,0,217,0,4,4,False,False,Wednesday,July,3,2019,18,Afternoon,False,65,6,
